Format Version,1.23,Take Name,Test001_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-01-28 10.35.53.020 AM,Capture Start Frame,220955,Total Frames in Take,2508,Total Exported Frames,2508,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1418,11.816667,-0.081477,0.119913,0.266819,-0.952780,0.255203,1.410179,0.166756,0.000102,0.240448,1.380247,0.174570,0.986031,0.210660,1.411209,0.144756,0.974640,0.279655,1.442896,0.174442,0.977872,0.290051,1.406365,0.173255,0.970587,0.496261,0.331891,-0.367217,0.713250,-0.176965,1.407682,0.063921,0.000321,-0.209501,1.426501,0.061448,0.938817,-0.145005,1.429037,0.066251,0.902171,-0.200474,1.395808,0.063490,0.925147,-0.152878,1.379383,0.064494,0.960705,-0.270073,-0.110750,0.389648,-0.873481,0.020983,1.377762,0.106485,0.000454,-0.014651,1.391282,0.103427,0.939380,0.045298,1.360484,0.104364,0.000000,0.043304,1.397517,0.120117,0.878751,0.009980,1.361766,0.098032,0.932431,-0.014502,1.391398,0.103508,0.045066,1.360662,0.104213,0.042920,1.397324,0.119948,0.010215,1.361843,0.098119,0.357761,1.452535,0.207907,0.125691,1.381304,0.117184,-0.108923,1.398766,0.080464,-0.209362,1.426590,0.061607,-0.145376,1.428876,0.066148,-0.200204,1.395831,0.063313,-0.152916,1.379431,0.064616,0.240442,1.380169,0.174609,0.210811,1.411275,0.144791,0.279603,1.442861,0.174409,0.289958,1.406412,0.173214,,,,,,,,,,,,,,,,,,,,,
1419,11.825000,-0.080780,0.120434,0.268383,-0.952334,0.255106,1.410679,0.166711,0.000168,0.240244,1.380808,0.174553,0.970860,0.210577,1.411838,0.144688,0.950748,0.279668,1.443320,0.174370,0.966506,0.289937,1.406752,0.173231,0.957031,0.496718,0.331393,-0.367688,0.712920,-0.177089,1.409410,0.063727,0.000283,-0.209592,1.428286,0.061249,0.940800,-0.145094,1.430709,0.066075,0.903145,-0.200619,1.397576,0.063285,0.919008,-0.153052,1.381070,0.064301,0.967269,-0.269089,-0.109658,0.391198,-0.873230,0.020812,1.378996,0.106451,0.000434,-0.014776,1.392624,0.103346,0.957116,0.045071,1.361633,0.104384,0.000000,0.043194,1.398716,0.120034,0.891338,0.009759,1.363013,0.098039,0.931554,-0.014668,1.392737,0.103416,0.044837,1.361806,0.104229,0.042842,1.398519,0.119871,0.010003,1.363097,0.098132,0.357733,1.452669,0.207881,0.125498,1.382142,0.116973,-0.109141,1.400324,0.080303,-0.209451,1.428395,0.061405,-0.145459,1.430625,0.065975,-0.200345,1.397578,0.063111,-0.153102,1.381044,0.064419,0.240279,1.380774,0.174659,0.210758,1.411916,0.144686,0.279571,1.443228,0.174381,0.289818,1.406800,0.173116,,,,,,,,,,,,,,,,,,,,,
1420,11.833333,-0.082402,0.119567,0.268686,-0.952219,0.255000,1.411176,0.166629,0.000092,0.240140,1.381277,0.174374,0.970860,0.210452,1.412419,0.144647,0.950748,0.279571,1.443785,0.174388,0.966506,0.289835,1.407221,0.173107,0.957031,0.497605,0.331175,-0.367637,0.712429,-0.177220,1.411149,0.063506,0.000294,-0.209700,1.430064,0.061036,0.940800,-0.145203,1.432409,0.065910,0.903145,-0.200762,1.399341,0.063028,0.919008,-0.153214,1.382782,0.064050,0.967269,-0.269756,-0.108874,0.392625,-0.872481,0.020557,1.380187,0.106321,0.000570,-0.014978,1.393946,0.103191,0.957116,0.044755,1.362737,0.104266,0.000000,0.042998,1.399816,0.119938,0.891338,0.009455,1.364249,0.097889,0.931554,-0.014815,1.394121,0.103299,0.044492,1.362871,0.104088,0.042528,1.399590,0.119733,0.009762,1.364301,0.097985,0.357701,1.452794,0.207860,0.125325,1.383092,0.117085,-0.109238,1.401830,0.080115,-0.209535,1.430196,0.061203,-0.145583,1.432309,0.065802,-0.200520,1.399316,0.062842,-0.153241,1.382776,0.064178,0.240121,1.381250,0.174509,0.210561,1.412472,0.144595,0.279480,1.443729,0.174447,0.289835,1.407252,0.172964,,,,,,,,,,,,,,,,,,,,,
1421,11.841667,-0.083783,0.118524,0.269714,-0.951939,0.254938,1.411641,0.166578,0.000099,0.240041,1.381740,0.174239,0.977580,0.210363,1.413033,0.144660,0.956778,0.279572,1.444184,0.174417,0.973168,0.289775,1.407608,0.172995,0.970380,0.496653,0.329271,-0.369186,0.713175,-0.177337,1.412887,0.063305,0.000284,-0.209760,1.431885,0.060718,0.956669,-0.145261,1.434064,0.065644,0.900101,-0.200913,1.401146,0.062857,0.925842,-0.153415,1.384452,0.064001,0.978041,-0.269287,-0.107732,0.393509,-0.872370,0.020390,1.381356,0.106187,0.000446,-0.015112,1.395185,0.102992,0.953624,0.044553,1.363850,0.104192,0.000000,0.042858,1.400962,0.119793,0.887713,0.009263,1.365427,0.097772,0.931945,-0.014987,1.395300,0.103067,0.044319,1.364023,0.104035,0.042489,1.400767,0.119626,0.009506,1.365507,0.097864,0.357665,1.452930,0.207833,0.125106,1.384123,0.117069,-0.109332,1.403463,0.079970,-0.209658,1.431972,0.060828,-0.145621,1.433910,0.065567,-0.200646,1.401198,0.062739,-0.153423,1.384469,0.064086,0.240042,1.381711,0.174323,0.210526,1.413091,0.144665,0.279467,1.444164,0.174430,0.289716,1.407598,0.172893,,,,,,,,,,,,,,,,,,,,,
1422,11.850000,-0.083956,0.118027,0.271142,-0.951579,0.254810,1.412111,0.166539,0.000130,0.239837,1.382244,0.174185,0.977580,0.210217,1.413649,0.144667,0.956778,0.279543,1.444577,0.174386,0.973168,0.289643,1.407974,0.172917,0.970380,0.497060,0.328240,-0.369981,0.712954,-0.177450,1.414613,0.063131,0.000235,-0.209821,1.433694,0.060507,0.956669,-0.145321,1.435709,0.065487,0.900101,-0.201056,1.402933,0.062669,0.925842,-0.153602,1.386117,0.063860,0.978041,-0.269073,-0.107586,0.394753,-0.871892,0.020187,1.382578,0.106075,0.000503,-0.015282,1.396497,0.102897,0.953624,0.044303,1.365009,0.104072,0.000000,0.042715,1.402133,0.119656,0.887713,0.009013,1.366673,0.097675,0.931945,-0.015146,1.396637,0.102984,0.044055,1.365163,0.103903,0.042302,1.401919,0.119470,0.009290,1.366748,0.097774,0.357640,1.453065,0.207806,0.124808,1.384830,0.116895,-0.109478,1.405015,0.079810,-0.209735,1.433828,0.060661,-0.145560,1.435641,0.065390,-0.200839,1.402849,0.062489,-0.153667,1.386136,0.063982,0.239856,1.382187,0.174255,0.210387,1.413718,0.144686,0.279470,1.444531,0.174375,0.289527,1.408009,0.172839,,,,,,,,,,,,,,,,,,,,,
1423,11.858333,-0.085051,0.117677,0.272432,-0.951157,0.254691,1.412549,0.166428,0.000102,0.239649,1.382697,0.173998,0.981227,0.210098,1.414250,0.144570,0.969830,0.279502,1.444936,0.174357,0.980084,0.289515,1.408313,0.172789,0.969787,0.502175,0.327094,-0.366250,0.711822,-0.177549,1.416406,0.063018,0.000231,-0.209897,1.435514,0.060314,0.954325,-0.145441,1.437475,0.065855,0.948774,-0.201149,1.404733,0.062242,0.943725,-0.153706,1.387903,0.063662,0.957824,-0.268907,-0.107477,0.396299,-0.871255,0.019966,1.383808,0.106000,0.000545,-0.015461,1.397841,0.102848,0.938141,0.044023,1.366161,0.103981,0.000000,0.042568,1.403296,0.119553,0.861509,0.008732,1.367936,0.097616,0.921494,-0.015280,1.397978,0.102946,0.043773,1.366313,0.103811,0.042105,1.403069,0.119350,0.009015,1.368025,0.097721,0.357562,1.453342,0.207782,0.124609,1.385859,0.116894,-0.109620,1.406523,0.079610,-0.209743,1.435598,0.060366,-0.145626,1.437556,0.065821,-0.200960,1.404619,0.062201,-0.153865,1.387851,0.063686,0.239658,1.382667,0.174067,0.210211,1.414293,0.144566,0.279457,1.444871,0.174369,0.289437,1.408365,0.172712,,,,,,,,,,,,,,,,,,,,,
1424,11.866667,-0.085883,0.117830,0.273005,-0.950899,0.254606,1.412994,0.166376,0.000112,0.239527,1.383146,0.173885,0.981227,0.210030,1.414780,0.144488,0.969830,0.279445,1.445342,0.174376,0.980084,0.289420,1.408710,0.172754,0.969787,0.496679,0.326885,-0.372245,0.712665,-0.177671,1.418082,0.062696,0.000313,-0.209958,1.437303,0.060045,0.954325,-0.145445,1.439038,0.064969,0.948774,-0.201330,1.406508,0.062285,0.943725,-0.153952,1.389480,0.063485,0.957824,-0.270439,-0.107055,0.397214,-0.870416,0.019748,1.384904,0.105803,0.000451,-0.015635,1.399045,0.102643,0.938141,0.043758,1.367195,0.103769,0.000000,0.042388,1.404293,0.119435,0.861509,0.008481,1.369086,0.097363,0.921494,-0.015453,1.399161,0.102734,0.043537,1.367383,0.103619,0.041991,1.404124,0.119270,0.008696,1.369138,0.097438,0.357581,1.453544,0.207687,0.124433,1.386630,0.116629,-0.109794,1.408079,0.079474,-0.209816,1.437390,0.060216,-0.145759,1.438913,0.064862,-0.201076,1.406476,0.062091,-0.154034,1.389550,0.063615,0.239521,1.383093,0.173991,0.210195,1.414828,0.144477,0.279370,1.445385,0.174415,0.289336,1.408672,0.172619,,,,,,,,,,,,,,,,,,,,,
1425,11.875000,-0.085240,0.117759,0.274797,-0.950449,0.254511,1.413503,0.166353,0.000165,0.239324,1.383717,0.173893,0.971488,0.209928,1.415442,0.144495,0.941854,0.279479,1.445761,0.174314,0.962165,0.289314,1.409091,0.172710,0.950073,0.498231,0.326253,-0.372753,0.711604,-0.177803,1.419746,0.062491,0.000293,-0.210026,1.439075,0.059860,0.949905,-0.145512,1.440594,0.064843,0.904033,-0.201498,1.408248,0.062031,0.918048,-0.154174,1.391067,0.063229,0.964375,-0.270333,-0.106287,0.398601,-0.869908,0.019532,1.386106,0.105687,0.000479,-0.015804,1.400358,0.102502,0.938641,0.043486,1.368318,0.103677,0.000000,0.042229,1.405433,0.119313,0.877880,0.008218,1.370317,0.097256,0.937304,-0.015616,1.400483,0.102597,0.043258,1.368497,0.103521,0.041810,1.405255,0.119137,0.008450,1.370371,0.097336,0.357528,1.453694,0.207656,0.124257,1.387672,0.116682,-0.109922,1.409654,0.079310,-0.209945,1.439163,0.060020,-0.145839,1.440422,0.064739,-0.201228,1.408275,0.061846,-0.154198,1.391125,0.063357,0.239330,1.383724,0.174007,0.210156,1.415486,0.144502,0.279335,1.445777,0.174359,0.289224,1.409025,0.172545,,,,,,,,,,,,,,,,,,,,,
1426,11.883333,-0.086560,0.117405,0.275473,-0.950178,0.254444,1.414034,0.166267,0.000139,0.239226,1.384243,0.173721,0.975999,0.209863,1.416085,0.144415,0.961981,0.279446,1.446243,0.174322,0.970364,0.289242,1.409567,0.172612,0.969634,0.498318,0.326123,-0.373672,0.711120,-0.177867,1.421522,0.062295,0.000197,-0.210057,1.440911,0.059694,0.955056,-0.145536,1.442311,0.064613,0.925880,-0.201584,1.410068,0.061859,0.933939,-0.154291,1.392800,0.063013,0.968953,-0.269359,-0.105400,0.399782,-0.869776,0.019376,1.387365,0.105623,0.000420,-0.015925,1.401693,0.102397,0.967189,0.043287,1.369513,0.103662,0.000000,0.042118,1.406671,0.119201,0.895326,0.008024,1.371582,0.097232,0.924196,-0.015863,1.401795,0.102452,0.043049,1.369680,0.103498,0.041793,1.406463,0.119039,0.008287,1.371688,0.097339,0.357423,1.453948,0.207605,0.124014,1.388403,0.116490,-0.110009,1.411112,0.079029,-0.209949,1.440981,0.059818,-0.145821,1.442288,0.064534,-0.201360,1.410087,0.061720,-0.154339,1.392732,0.063106,0.239269,1.384218,0.173803,0.209998,1.416155,0.144413,0.279355,1.446167,0.174321,0.289155,1.409598,0.172532,,,,,,,,,,,,,,,,,,,,,
1427,11.891667,-0.086613,0.117087,0.276541,-0.949902,0.254342,1.414480,0.166205,0.000144,0.239065,1.384716,0.173651,0.975999,0.209749,1.416637,0.144385,0.961981,0.279417,1.446630,0.174260,0.970364,0.289135,1.409935,0.172522,0.969634,0.496808,0.325160,-0.376461,0.711147,-0.178071,1.423239,0.062218,0.000177,-0.210191,1.442741,0.059606,0.955056,-0.145653,1.443911,0.064356,0.925880,-0.201833,1.411876,0.061896,0.933939,-0.154606,1.394428,0.063012,0.968953,-0.269985,-0.105410,0.400870,-0.869080,0.019130,1.388533,0.105483,0.000555,-0.016135,1.402956,0.102284,0.967189,0.042994,1.370622,0.103494,0.000000,0.041925,1.407764,0.119080,0.895326,0.007735,1.372789,0.097075,0.924196,-0.016002,1.403128,0.102383,0.042729,1.370755,0.103309,0.041476,1.407541,0.118880,0.008052,1.372841,0.097176,0.357389,1.454093,0.207569,0.123861,1.389466,0.116611,-0.110203,1.412643,0.078758,-0.209996,1.442791,0.059621,-0.145901,1.443896,0.064338,-0.201506,1.411892,0.061513,-0.154552,1.394393,0.063015,0.239070,1.384703,0.173754,0.209911,1.416685,0.144375,0.279332,1.446522,0.174290,0.289052,1.410008,0.172399,,,,,,,,,,,,,,,,,,,,,
1428,11.900000,-0.087196,0.116777,0.278475,-0.949322,0.254167,1.414996,0.166156,0.000106,0.238781,1.385277,0.173555,0.970801,0.209574,1.417363,0.144361,0.958139,0.279369,1.447036,0.174259,0.969347,0.288946,1.410308,0.172449,0.971561,0.500067,0.324313,-0.375723,0.709638,-0.178067,1.424972,0.061896,0.000263,-0.210119,1.444587,0.059292,0.951588,-0.145594,1.445531,0.064269,0.914348,-0.201863,1.413684,0.061426,0.929510,-0.154693,1.396085,0.062598,0.971761,-0.269973,-0.103457,0.402094,-0.868753,0.018985,1.389738,0.105368,0.000456,-0.016221,1.404277,0.102051,0.953074,0.042793,1.371741,0.103472,0.000000,0.041811,1.408913,0.118993,0.887899,0.007559,1.374019,0.096956,0.929680,-0.016111,1.404408,0.102129,0.042555,1.371906,0.103304,0.041441,1.408723,0.118825,0.007819,1.374078,0.097046,0.357361,1.454242,0.207541,0.123634,1.390191,0.116385,-0.110329,1.414120,0.078574,-0.210007,1.444667,0.059428,-0.145906,1.445422,0.064181,-0.201625,1.413692,0.061274,-0.154731,1.396106,0.062703,0.238753,1.385225,0.173656,0.209727,1.417430,0.144352,0.279258,1.446985,0.174273,0.288931,1.410343,0.172342,,,,,,,,,,,,,,,,,,,,,
1429,11.908333,-0.088156,0.117164,0.279674,-0.948833,0.254054,1.415489,0.166108,0.000147,0.238588,1.385793,0.173431,0.970801,0.209492,1.418006,0.144265,0.958139,0.279322,1.447453,0.174304,0.969347,0.288814,1.410705,0.172432,0.971561,0.497704,0.323502,-0.378485,0.710202,-0.178234,1.426724,0.061828,0.000260,-0.210240,1.446412,0.059197,0.951588,-0.145698,1.447208,0.063973,0.914348,-0.202062,1.415500,0.061501,0.929510,-0.154938,1.397777,0.062642,0.971761,-0.268885,-0.103297,0.403538,-0.868440,0.018736,1.390910,0.105265,0.000551,-0.016437,1.405535,0.101968,0.953074,0.042494,1.372847,0.103373,0.000000,0.041631,1.410054,0.118816,0.887899,0.007256,1.375204,0.096903,0.929680,-0.016281,1.405653,0.102052,0.042240,1.372993,0.103194,0.041170,1.409806,0.118603,0.007562,1.375333,0.097031,0.357432,1.454542,0.207578,0.123550,1.391280,0.116406,-0.110421,1.415727,0.078410,-0.210028,1.446458,0.059213,-0.145973,1.447123,0.063952,-0.201702,1.415494,0.061086,-0.154874,1.397816,0.062648,0.238490,1.385743,0.173505,0.209715,1.418036,0.144299,0.279209,1.447475,0.174324,0.288803,1.410702,0.172304,,,,,,,,,,,,,,,,,,,,,
1430,11.916667,-0.087558,0.117122,0.281042,-0.948489,0.253929,1.416006,0.166108,0.000138,0.238381,1.386360,0.173461,0.970372,0.209362,1.418637,0.144289,0.950555,0.279295,1.447902,0.174266,0.966330,0.288678,1.411126,0.172416,0.959520,0.499541,0.322279,-0.377482,0.710002,-0.178211,1.428442,0.061510,0.000324,-0.210183,1.448173,0.058801,0.936366,-0.145659,1.448884,0.063837,0.892359,-0.202050,1.417246,0.061059,0.915951,-0.154950,1.399467,0.062344,0.966110,-0.269373,-0.103041,0.404932,-0.867670,0.018612,1.392146,0.105138,0.000481,-0.016513,1.406889,0.101855,0.946731,0.042310,1.374007,0.103231,0.000000,0.041570,1.411205,0.118702,0.884017,0.007080,1.376484,0.096765,0.928041,-0.016397,1.407044,0.101943,0.042064,1.374162,0.103057,0.041180,1.411021,0.118531,0.007354,1.376513,0.096848,0.357404,1.454693,0.207570,0.123306,1.392033,0.116188,-0.110573,1.417298,0.078237,-0.210011,1.448262,0.058966,-0.146061,1.448771,0.063730,-0.201767,1.417257,0.060877,-0.155003,1.399480,0.062468,0.238381,1.386331,0.173576,0.209550,1.418697,0.144282,0.279185,1.447830,0.174294,0.288600,1.411166,0.172280,,,,,,,,,,,,,,,,,,,,,
1431,11.925000,-0.087313,0.117461,0.282390,-0.948069,0.253817,1.416531,0.166002,0.000101,0.238180,1.386933,0.173358,0.970372,0.209266,1.419286,0.144167,0.950555,0.279273,1.448355,0.174161,0.966330,0.288550,1.411551,0.172324,0.959520,0.497651,0.322257,-0.381143,0.709383,-0.178367,1.430194,0.061377,0.000242,-0.210266,1.450056,0.058754,0.936366,-0.145713,1.450499,0.063436,0.892359,-0.202258,1.419103,0.061106,0.915951,-0.155232,1.401119,0.062214,0.966110,-0.269712,-0.101477,0.405560,-0.867455,0.018354,1.393282,0.104970,0.000557,-0.016730,1.408099,0.101584,0.946731,0.042018,1.375090,0.103137,0.000000,0.041319,1.412300,0.118580,0.884017,0.006810,1.377639,0.096578,0.928041,-0.016521,1.408229,0.101688,0.041774,1.375248,0.102963,0.040832,1.412084,0.118370,0.007089,1.377726,0.096684,0.357374,1.454853,0.207571,0.123201,1.393054,0.116318,-0.110633,1.418917,0.078067,-0.210013,1.450143,0.058773,-0.146070,1.450454,0.063410,-0.201877,1.418980,0.060612,-0.155128,1.401076,0.062221,0.238199,1.386940,0.173453,0.209386,1.419310,0.144144,0.279212,1.448311,0.174209,0.288473,1.411565,0.172203,,,,,,,,,,,,,,,,,,,,,
1432,11.933333,-0.087849,0.117612,0.283443,-0.947687,0.253746,1.417091,0.166002,0.000149,0.238043,1.387517,0.173313,0.978038,0.209211,1.419967,0.144147,0.940469,0.279265,1.448852,0.174212,0.973214,0.288465,1.412030,0.172334,0.963190,0.501304,0.320515,-0.378946,0.708776,-0.178312,1.431804,0.061024,0.000276,-0.210163,1.451728,0.058292,0.928662,-0.145645,1.452049,0.063432,0.895458,-0.202216,1.420749,0.060519,0.925002,-0.155225,1.402691,0.061852,0.965796,-0.270077,-0.102381,0.406880,-0.866617,0.018251,1.394495,0.104866,0.000450,-0.016803,1.409406,0.101580,0.947833,0.041863,1.376245,0.102954,0.000000,0.041293,1.413433,0.118457,0.883479,0.006648,1.378895,0.096475,0.935239,-0.016637,1.409504,0.101660,0.041643,1.376432,0.102797,0.040899,1.413253,0.118286,0.006876,1.378977,0.096566,0.357265,1.455181,0.207581,0.122904,1.393790,0.116056,-0.110703,1.420345,0.077836,-0.209980,1.451866,0.058462,-0.146043,1.451990,0.063321,-0.201984,1.420714,0.060331,-0.155241,1.402647,0.061980,0.237989,1.387491,0.173377,0.209444,1.419995,0.144191,0.279166,1.448812,0.174222,0.288385,1.412069,0.172217,,,,,,,,,,,,,,,,,,,,,
1433,11.941667,-0.088164,0.117894,0.284072,-0.947434,0.253606,1.417602,0.166006,0.000100,0.237859,1.388044,0.173287,0.978038,0.209090,1.420550,0.144123,0.940469,0.279161,1.449324,0.174253,0.973214,0.288314,1.412491,0.172358,0.963190,0.499671,0.320207,-0.381934,0.708465,-0.178429,1.433546,0.060833,0.000208,-0.210216,1.453577,0.058146,0.928662,-0.145677,1.453679,0.063026,0.895458,-0.202376,1.422579,0.060469,0.925002,-0.155447,1.404350,0.061690,0.965796,-0.268741,-0.101187,0.408761,-0.866288,0.018090,1.395658,0.104761,0.000526,-0.016905,1.410695,0.101426,0.947833,0.041632,1.377311,0.102911,0.000000,0.041208,1.414554,0.118283,0.883479,0.006427,1.380074,0.096426,0.935239,-0.016735,1.410849,0.101527,0.041386,1.377465,0.102734,0.040761,1.414364,0.118095,0.006704,1.380111,0.096512,0.357174,1.455434,0.207597,0.122743,1.394742,0.116157,-0.110792,1.421770,0.077629,-0.210004,1.453655,0.058163,-0.145985,1.453633,0.063003,-0.202049,1.422520,0.060103,-0.155351,1.404317,0.061697,0.237817,1.387950,0.173374,0.209247,1.420586,0.144122,0.279145,1.449337,0.174282,0.288216,1.412535,0.172245,,,,,,,,,,,,,,,,,,,,,
1434,11.950000,-0.087278,0.118297,0.285577,-0.947013,0.253517,1.418128,0.166000,0.000166,0.237670,1.388634,0.173324,0.960736,0.209013,1.421194,0.144110,0.954026,0.279178,1.449776,0.174204,0.970881,0.288207,1.412910,0.172364,0.944782,0.500820,0.318394,-0.381712,0.708591,-0.178383,1.435231,0.060504,0.000332,-0.210117,1.455330,0.057703,0.928372,-0.145596,1.455293,0.062826,0.878658,-0.202351,1.424315,0.060048,0.917589,-0.155467,1.405985,0.061440,0.968715,-0.269925,-0.099964,0.408970,-0.865962,0.017960,1.396775,0.104598,0.000469,-0.017003,1.411869,0.101178,0.946556,0.041478,1.378394,0.102794,0.000000,0.041067,1.415620,0.118209,0.881900,0.006296,1.381219,0.096209,0.932833,-0.016849,1.411990,0.101264,0.041248,1.378567,0.102627,0.040666,1.415440,0.118035,0.006544,1.381277,0.096298,0.357128,1.455647,0.207561,0.122627,1.395562,0.115812,-0.110819,1.423347,0.077456,-0.209907,1.455439,0.057865,-0.146059,1.455197,0.062717,-0.202071,1.424324,0.059875,-0.155493,1.405962,0.061560,0.237719,1.388605,0.173471,0.209183,1.421253,0.144072,0.279102,1.449707,0.174259,0.288064,1.412948,0.172200,,,,,,,,,,,,,,,,,,,,,
1435,11.958333,-0.087436,0.118305,0.287393,-0.946448,0.253429,1.418701,0.165980,0.000174,0.237473,1.389260,0.173281,0.960736,0.208935,1.421950,0.144095,0.954026,0.279209,1.450246,0.174207,0.970881,0.288100,1.413348,0.172336,0.944782,0.501488,0.317256,-0.383772,0.707515,-0.178485,1.436787,0.060319,0.000264,-0.210113,1.457054,0.057534,0.928372,-0.145591,1.456675,0.062616,0.878658,-0.202511,1.425998,0.059879,0.917589,-0.155723,1.407420,0.061245,0.968715,-0.269961,-0.099329,0.410271,-0.865409,0.017818,1.397963,0.104448,0.000512,-0.017097,1.413162,0.101011,0.946556,0.041281,1.379508,0.102659,0.000000,0.040979,1.416742,0.118059,0.881900,0.006110,1.382439,0.096063,0.932833,-0.016950,1.413272,0.101091,0.041039,1.379667,0.102483,0.040547,1.416520,0.117860,0.006396,1.382551,0.096181,0.357113,1.455809,0.207573,0.122490,1.396492,0.115901,-0.110870,1.424864,0.077263,-0.209972,1.457117,0.057546,-0.145838,1.456503,0.062595,-0.202093,1.426049,0.059602,-0.155617,1.407529,0.061254,0.237540,1.389260,0.173307,0.209111,1.421994,0.144145,0.279127,1.450207,0.174177,0.287938,1.413343,0.172288,,,,,,,,,,,,,,,,,,,,,
1436,11.966667,-0.087195,0.119063,0.288186,-0.946134,0.253285,1.419226,0.165975,0.000125,0.237265,1.389819,0.173276,0.975407,0.208824,1.422544,0.144034,0.967542,0.279114,1.450727,0.174214,0.984918,0.287938,1.413812,0.172378,0.962620,0.505072,0.316246,-0.381701,0.706538,-0.178371,1.438384,0.059960,0.000252,-0.209961,1.458704,0.057132,0.970692,-0.145469,1.458220,0.062575,0.920388,-0.202407,1.427625,0.059314,0.926713,-0.155647,1.408987,0.060821,0.981235,-0.269526,-0.098176,0.412190,-0.864764,0.017703,1.399066,0.104306,0.000510,-0.017144,1.414412,0.100826,0.942673,0.041086,1.380506,0.102561,0.000000,0.040939,1.417767,0.117896,0.878030,0.005931,1.383579,0.095942,0.923881,-0.017022,1.414581,0.100921,0.040833,1.380651,0.102376,0.040525,1.417582,0.117715,0.006223,1.383594,0.096027,0.357168,1.456026,0.207551,0.122348,1.397264,0.115683,-0.110849,1.426193,0.076928,-0.209898,1.458770,0.057205,-0.145764,1.458115,0.062518,-0.202124,1.427658,0.059241,-0.155697,1.408993,0.060876,0.237344,1.389794,0.173328,0.208942,1.422599,0.144044,0.279054,1.450727,0.174203,0.287801,1.413782,0.172326,,,,,,,,,,,,,,,,,,,,,
1437,11.975000,-0.087572,0.120043,0.288765,-0.945799,0.253219,1.419720,0.165995,0.000098,0.237144,1.390333,0.173252,0.975407,0.208808,1.423107,0.143963,0.967542,0.279074,1.451184,0.174297,0.984918,0.287851,1.414257,0.172467,0.962620,0.504836,0.315463,-0.382499,0.706625,-0.178356,1.439938,0.059618,0.000210,-0.209911,1.460308,0.056753,0.970692,-0.145421,1.459722,0.062208,0.920388,-0.202410,1.429220,0.058984,0.926713,-0.155683,1.410504,0.060528,0.981235,-0.269413,-0.097613,0.412134,-0.864889,0.017597,1.400146,0.104084,0.000486,-0.017245,1.415493,0.100560,0.942673,0.040980,1.381583,0.102373,0.000000,0.040822,1.418855,0.117681,0.878030,0.005832,1.384654,0.095720,0.923881,-0.017116,1.415608,0.100637,0.040741,1.381745,0.102197,0.040418,1.418649,0.117496,0.006108,1.384745,0.095828,0.357206,1.456285,0.207769,0.122196,1.398149,0.115716,-0.110889,1.427603,0.076703,-0.209840,1.460351,0.056882,-0.145655,1.459651,0.062127,-0.202186,1.429235,0.058838,-0.155744,1.410516,0.060626,0.237145,1.390271,0.173317,0.208952,1.423155,0.143975,0.279029,1.451163,0.174298,0.287751,1.414293,0.172390,,,,,,,,,,,,,,,,,,,,,
