Format Version,1.23,Take Name,Test002_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-01-28 10.36.50.564 AM,Capture Start Frame,227860,Total Frames in Take,2493,Total Exported Frames,2493,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1581,13.175000,-0.033928,0.047864,0.068308,-0.995938,0.299316,1.329293,0.137657,0.000074,0.298756,1.297310,0.149964,0.985885,0.255847,1.310199,0.122990,0.984291,0.309378,1.369600,0.138858,0.979686,0.333284,1.340062,0.138814,0.977799,-0.576165,-0.146211,0.719614,-0.358904,-0.012598,1.488532,0.075712,0.000337,-0.011857,1.525786,0.081231,0.870949,0.021213,1.471687,0.068236,0.913143,-0.033919,1.502549,0.082257,0.831925,-0.025830,1.454105,0.071125,0.874155,-0.330627,-0.020578,0.675872,-0.658376,0.089543,1.323664,0.096725,0.000501,0.072677,1.357967,0.095867,0.908608,0.095732,1.294721,0.092450,0.912717,0.118855,1.321823,0.111276,0.956515,0.070907,1.320144,0.087306,0.822068,,,,,,,0.118917,1.321991,0.111341,,,,0.383615,1.409052,0.158128,0.177482,1.260082,0.106821,0.015710,1.433245,0.080257,,,,0.072905,1.358321,0.096051,0.095703,1.295174,0.092172,0.070618,1.319621,0.087057,-0.011705,1.525842,0.081724,0.021076,1.471527,0.067952,-0.034202,1.502362,0.081609,-0.025561,1.454396,0.071564,0.298708,1.297342,0.149930,0.255908,1.310174,0.123022,0.309425,1.369565,0.138866,0.333224,1.340090,0.138808,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,13.183333,-0.033675,0.047994,0.068228,-0.995946,0.299336,1.329306,0.137747,0.000057,0.298777,1.297329,0.150071,0.993328,0.255873,1.310199,0.123080,0.988203,0.309392,1.369615,0.138929,0.987001,0.333302,1.340080,0.138906,0.981734,-0.578279,-0.143273,0.719868,-0.356168,-0.011087,1.489794,0.075840,0.000339,-0.010066,1.527039,0.081377,0.868956,0.022616,1.472678,0.068495,0.909743,-0.032320,1.503981,0.082304,0.821227,-0.024580,1.455478,0.071187,0.861237,-0.334091,-0.021027,0.677446,-0.654987,0.089956,1.324414,0.096673,0.000374,0.073316,1.358832,0.096019,0.881272,0.095970,1.295464,0.092203,0.934445,0.119212,1.322276,0.111295,0.954412,0.071325,1.321086,0.087174,0.799503,,,,,,,0.119301,1.322366,0.111426,,,,0.383625,1.409059,0.158203,0.177502,1.260201,0.106899,0.016895,1.434378,0.080338,,,,0.073592,1.359200,0.096135,0.095946,1.295712,0.092120,0.070984,1.320379,0.087010,-0.009882,1.527153,0.081854,0.022403,1.472544,0.068236,-0.032576,1.503763,0.081673,-0.024294,1.455715,0.071599,0.298761,1.297330,0.150050,0.255914,1.310200,0.123103,0.309434,1.369584,0.138921,0.333236,1.340110,0.138913,,,,,,,,,,,,,0.288164,1.299488,-0.811829,,,,,,,,,,,,
1583,13.191667,-0.030147,0.050105,0.068419,-0.995942,0.299333,1.329362,0.137963,0.000075,0.298701,1.297477,0.150518,0.993328,0.255908,1.310186,0.123275,0.988203,0.309420,1.369670,0.138889,0.987001,0.333304,1.340116,0.139171,0.981734,-0.578366,-0.142233,0.721455,-0.353221,-0.009480,1.491178,0.075972,0.000330,-0.008203,1.528407,0.081563,0.868956,0.024096,1.473851,0.068539,0.909743,-0.030607,1.505495,0.082496,0.821227,-0.023207,1.456959,0.071291,0.861237,-0.332718,-0.018060,0.679354,-0.653797,0.090373,1.324963,0.096815,0.000648,0.073942,1.359477,0.095973,0.881272,0.096215,1.295955,0.092497,0.934445,0.119606,1.322723,0.111468,0.954412,0.071730,1.321699,0.087320,0.799503,,,,,,,0.119695,1.322957,0.111559,,,,0.383638,1.409047,0.158266,0.177576,1.260340,0.107036,0.018169,1.435582,0.080412,,,,0.074258,1.359870,0.096210,0.096220,1.296286,0.092206,0.071321,1.321065,0.086989,-0.008081,1.528519,0.082089,0.023892,1.473710,0.068260,-0.030789,1.505302,0.081805,-0.022944,1.457180,0.071735,0.298733,1.297501,0.150671,0.255924,1.310209,0.123171,0.309443,1.369612,0.139001,0.333233,1.340127,0.139011,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,13.200000,-0.029872,0.050275,0.068539,-0.995933,0.299336,1.329384,0.138063,0.000077,0.298691,1.297506,0.150635,0.961094,0.255910,1.310211,0.123373,0.973226,0.309434,1.369690,0.138968,0.968583,0.333310,1.340129,0.139274,0.956507,-0.579850,-0.139873,0.721965,-0.350680,-0.007878,1.492513,0.076094,0.000294,-0.006347,1.529730,0.081704,0.880241,0.025591,1.474949,0.068737,0.912392,-0.028918,1.506979,0.082571,0.840511,-0.021839,1.458396,0.071363,0.870843,-0.333059,-0.016796,0.681260,-0.651671,0.090822,1.325574,0.096897,0.000655,0.074606,1.360189,0.096045,0.859989,0.096486,1.296530,0.092582,0.000000,0.120029,1.323150,0.111573,0.932375,0.072165,1.322426,0.087388,0.791157,,,,,,,0.120124,1.323385,0.111667,,,,0.383717,1.409046,0.158361,0.177606,1.260482,0.107155,0.019326,1.436778,0.080498,,,,0.074926,1.360583,0.096283,0.096495,1.296862,0.092293,0.071745,1.321788,0.087051,-0.006247,1.529824,0.082163,0.025411,1.474786,0.068485,-0.029113,1.506839,0.081980,-0.021564,1.458604,0.071747,0.298723,1.297522,0.150787,0.255929,1.310240,0.123271,0.309456,1.369628,0.139076,0.333238,1.340146,0.139117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,13.208333,-0.029658,0.050413,0.068587,-0.995929,0.299336,1.329384,0.138183,0.000083,0.298683,1.297512,0.150769,0.961094,0.255911,1.310210,0.123490,0.973226,0.309438,1.369689,0.139073,0.968583,0.333310,1.340125,0.139398,0.956507,-0.579504,-0.139247,0.723792,-0.347721,-0.006248,1.493834,0.076169,0.000338,-0.004470,1.531030,0.081841,0.880241,0.027090,1.476076,0.068681,0.912392,-0.027178,1.508418,0.082735,0.840511,-0.020434,1.459811,0.071421,0.870843,-0.330435,-0.014658,0.685426,-0.648682,0.091447,1.326501,0.097166,0.000155,0.075605,1.361286,0.096217,0.859989,0.096781,1.297378,0.092961,0.000000,0.120680,1.323826,0.111746,0.932375,0.072723,1.323514,0.087739,0.791157,,,,,,,0.120571,1.323851,0.111696,,,,0.383734,1.409038,0.158429,0.177631,1.260611,0.107276,0.020591,1.437899,0.080565,,,,0.075643,1.361362,0.096250,0.096880,1.297722,0.092716,0.072795,1.323413,0.087756,-0.004358,1.531133,0.082332,0.026903,1.475906,0.068410,-0.027388,1.508232,0.082095,-0.020150,1.460064,0.071841,0.298724,1.297539,0.150901,0.255933,1.310232,0.123400,0.309469,1.369641,0.139172,0.333217,1.340124,0.139258,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,13.216667,-0.033568,0.048107,0.068387,-0.995933,0.299368,1.329347,0.138143,0.000088,0.298796,1.297374,0.150474,0.977431,0.255901,1.310252,0.123472,0.979218,0.309437,1.369653,0.139319,0.980971,0.333337,1.340110,0.139308,0.972418,-0.577714,-0.139811,0.727041,-0.343672,-0.004506,1.495329,0.076539,0.000174,-0.002424,1.532492,0.082321,0.932608,0.028647,1.477365,0.068729,0.924603,-0.025282,1.510036,0.083319,0.920586,-0.018966,1.461422,0.071789,0.910708,-0.332189,-0.014785,0.687640,-0.645432,0.091882,1.327198,0.097294,0.000205,0.076294,1.362102,0.096492,0.962515,0.097006,1.298057,0.092960,0.000000,0.121085,1.324244,0.111881,0.961859,0.073143,1.324390,0.087841,0.952394,,,,,,,0.120948,1.324259,0.111815,,,,0.383743,1.409029,0.158507,0.177644,1.260909,0.107533,0.021973,1.439160,0.080826,,,,0.076324,1.362243,0.096534,0.097066,1.298397,0.092697,0.073250,1.324234,0.087865,-0.002445,1.532549,0.082583,0.028461,1.477176,0.068585,-0.025360,1.510062,0.083012,-0.018681,1.461528,0.071977,0.298774,1.297402,0.150391,0.255952,1.310230,0.123534,0.309501,1.369631,0.139283,0.333244,1.340127,0.139365,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,13.225000,-0.033531,0.046527,0.068393,-0.996009,0.299403,1.329334,0.138320,0.000109,0.298873,1.297359,0.150648,0.977431,0.255892,1.310236,0.123784,0.979218,0.309472,1.369641,0.139469,0.980971,0.333375,1.340100,0.139379,0.972418,-0.578139,-0.137602,0.728379,-0.341007,-0.002891,1.496613,0.076652,0.000228,-0.000531,1.533761,0.082425,0.932608,0.030126,1.478401,0.068840,0.924603,-0.023555,1.511476,0.083432,0.920586,-0.017604,1.462814,0.071912,0.910708,-0.331450,-0.012282,0.690201,-0.643127,0.092367,1.327816,0.097427,0.000177,0.077064,1.362843,0.096516,0.962515,0.097256,1.298621,0.093181,0.000000,0.121539,1.324668,0.112036,0.961859,0.073610,1.325132,0.087974,0.952394,,,,,,,0.121436,1.324662,0.111983,,,,0.383704,1.408958,0.158662,0.177669,1.261043,0.107681,0.023296,1.440320,0.080926,,,,0.077070,1.363009,0.096549,0.097322,1.298962,0.092920,0.073707,1.324971,0.087993,-0.000520,1.533849,0.082755,0.029929,1.478194,0.068658,-0.023676,1.511451,0.083034,-0.017296,1.462959,0.072161,0.298831,1.297392,0.150524,0.255961,1.310207,0.123877,0.309540,1.369614,0.139412,0.333281,1.340122,0.139467,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,13.233333,-0.032982,0.046528,0.068447,-0.996023,0.299440,1.329298,0.138483,0.000076,0.298906,1.297336,0.150846,0.978092,0.255925,1.310191,0.123971,0.977226,0.309515,1.369604,0.139588,0.979912,0.333413,1.340060,0.139527,0.973767,-0.576539,-0.134303,0.730860,-0.339719,-0.001132,1.498000,0.076704,0.000178,0.001505,1.535159,0.082280,0.964713,0.031732,1.479519,0.068877,0.944398,-0.021670,1.513040,0.083476,0.964063,-0.016095,1.464280,0.072185,0.922644,-0.332102,-0.011794,0.691792,-0.641087,0.092921,1.328539,0.097527,0.000149,0.077801,1.363647,0.096662,0.971131,0.097660,1.299326,0.093241,0.000000,0.122070,1.325218,0.112144,0.973902,0.074155,1.325967,0.088062,0.965794,,,,,,,0.121978,1.325244,0.112103,,,,0.383730,1.408946,0.158744,0.177695,1.261153,0.107827,0.024592,1.441396,0.081069,,,,0.077842,1.363747,0.096701,0.097767,1.299671,0.093001,0.074205,1.325840,0.088065,0.001438,1.535088,0.082381,0.031589,1.479361,0.068811,-0.021717,1.513114,0.083361,-0.015839,1.464435,0.072263,0.298853,1.297322,0.150778,0.255990,1.310170,0.124032,0.309588,1.369588,0.139556,0.333330,1.340111,0.139566,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,13.241667,-0.033072,0.046014,0.068334,-0.996052,0.299505,1.329267,0.138623,0.000075,0.298992,1.297302,0.150979,0.978092,0.255980,1.310152,0.124150,0.977226,0.309570,1.369576,0.139727,0.979912,0.333476,1.340038,0.139635,0.973767,-0.579899,-0.129915,0.730061,-0.337418,0.000659,1.499397,0.076809,0.000181,0.003576,1.536539,0.082360,0.964713,0.033422,1.480618,0.069274,0.944398,-0.019801,1.514626,0.083393,0.964063,-0.014563,1.465805,0.072208,0.922644,-0.332295,-0.011620,0.694638,-0.637905,0.093399,1.329165,0.097626,0.000145,0.078565,1.364396,0.096855,0.971131,0.097893,1.299922,0.093273,0.000000,0.122541,1.325575,0.112193,0.973902,0.074598,1.326765,0.088184,0.965794,,,,,,,0.122426,1.325567,0.112134,,,,0.383703,1.408876,0.158864,0.177727,1.261261,0.107981,0.025948,1.442626,0.081184,,,,0.078560,1.364481,0.096868,0.098005,1.300268,0.093036,0.074717,1.326687,0.088230,0.003466,1.536421,0.082554,0.033254,1.480516,0.069174,-0.019750,1.514771,0.083157,-0.014335,1.465880,0.072351,0.298938,1.297291,0.150912,0.256038,1.310122,0.124208,0.309650,1.369566,0.139699,0.333392,1.340089,0.139672,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,13.250000,-0.033118,0.045484,0.068252,-0.996080,0.299576,1.329241,0.138773,0.000079,0.299083,1.297274,0.151125,0.981289,0.256040,1.310119,0.124343,0.981105,0.309635,1.369552,0.139873,0.979276,0.333546,1.340019,0.139752,0.973153,-0.580381,-0.128523,0.729852,-0.337574,0.002440,1.500750,0.076859,0.000298,0.005398,1.537898,0.082348,0.908521,0.035192,1.481912,0.069422,0.941157,-0.018011,1.516019,0.083376,0.859710,-0.012818,1.467170,0.072290,0.875243,-0.332035,-0.009472,0.696431,-0.636119,0.093946,1.329905,0.097836,0.000200,0.079331,1.365225,0.096972,0.957367,0.098264,1.300626,0.093552,0.000000,0.123048,1.326167,0.112445,0.966551,0.075141,1.327601,0.088377,0.950795,,,,,,,0.122929,1.326191,0.112388,,,,0.383741,1.408862,0.158947,0.177766,1.261344,0.108124,0.027359,1.443798,0.081261,,,,0.079374,1.365383,0.097021,0.098339,1.300969,0.093295,0.075217,1.327420,0.088385,0.005523,1.537840,0.082687,0.035066,1.481861,0.069230,-0.018204,1.515818,0.082889,-0.012624,1.467479,0.072631,0.299040,1.297236,0.151076,0.256097,1.310103,0.124391,0.309712,1.369558,0.139845,0.333455,1.340067,0.139781,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,13.258333,-0.032995,0.045072,0.068191,-0.996107,0.299647,1.329216,0.138917,0.000083,0.299169,1.297251,0.151275,0.980297,0.256102,1.310085,0.124527,0.976674,0.309701,1.369528,0.140000,0.980512,0.333617,1.339999,0.139865,0.972867,-0.581431,-0.126302,0.730553,-0.335080,0.004236,1.502066,0.077004,0.000241,0.007443,1.539192,0.082504,0.909473,0.036867,1.483003,0.069615,0.944637,-0.016119,1.517476,0.083492,0.872766,-0.011249,1.468594,0.072405,0.894778,-0.333772,-0.008556,0.698580,-0.632858,0.094437,1.330536,0.097944,0.000217,0.080104,1.365974,0.097157,0.959939,0.098532,1.301237,0.093578,0.000000,0.123478,1.326523,0.112601,0.960198,0.075635,1.328411,0.088439,0.949904,,,,,,,0.123337,1.326547,0.112533,,,,0.383768,1.408845,0.159035,0.177817,1.261429,0.108276,0.028753,1.444978,0.081588,,,,0.080145,1.366122,0.097204,0.098608,1.301582,0.093323,0.075736,1.328239,0.088461,0.007611,1.539108,0.082814,0.036738,1.482980,0.069436,-0.016367,1.517377,0.083058,-0.011039,1.468799,0.072707,0.299118,1.297217,0.151226,0.256179,1.310071,0.124579,0.309775,1.369536,0.139976,0.333519,1.340039,0.139887,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,13.266667,-0.032877,0.044594,0.068058,-0.996142,0.299722,1.329200,0.139073,0.000097,0.299265,1.297237,0.151438,0.980297,0.256169,1.310054,0.124729,0.976674,0.309765,1.369515,0.140139,0.980512,0.333690,1.339993,0.139987,0.972867,-0.581810,-0.123227,0.732311,-0.331713,0.005969,1.503304,0.077165,0.000337,0.009541,1.540401,0.082636,0.909473,0.038411,1.483917,0.069782,0.944637,-0.014232,1.518917,0.083647,0.872766,-0.009843,1.469981,0.072597,0.894778,-0.333338,-0.005988,0.701170,-0.630247,0.094991,1.331158,0.098135,0.000175,0.080964,1.366716,0.097250,0.959939,0.098836,1.301814,0.093845,0.000000,0.123983,1.326930,0.112828,0.960198,0.076179,1.329172,0.088619,0.949904,,,,,,,0.123858,1.326933,0.112764,,,,0.383803,1.408849,0.159137,0.177871,1.261503,0.108450,0.030079,1.446131,0.081732,,,,0.080975,1.366835,0.097275,0.098941,1.302160,0.093603,0.076293,1.329050,0.088658,0.009705,1.540402,0.082959,0.038178,1.483845,0.069608,-0.014453,1.518708,0.083190,-0.009553,1.470260,0.072905,0.299203,1.297206,0.151387,0.256267,1.310052,0.124787,0.309821,1.369506,0.140114,0.333599,1.340034,0.140004,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,13.275000,-0.031768,0.044458,0.067774,-0.996203,0.299815,1.329207,0.139261,0.000099,0.299378,1.297271,0.151696,0.990727,0.256265,1.310008,0.124977,0.977965,0.309839,1.369529,0.140233,0.985569,0.333777,1.340018,0.140136,0.973038,-0.582153,-0.122041,0.733456,-0.329009,0.007796,1.504655,0.077283,0.000249,0.011601,1.541722,0.082802,0.905764,0.040112,1.485078,0.069851,0.942626,-0.012304,1.520384,0.083800,0.863272,-0.008225,1.471437,0.072681,0.895618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383944,1.408853,0.159423,0.177894,1.261587,0.108683,0.031514,1.447256,0.081851,,,,0.081769,1.367560,0.097487,0.102902,1.304596,0.093747,0.076807,1.329841,0.088871,0.011781,1.541749,0.083132,0.039992,1.485021,0.069663,-0.012560,1.520212,0.083349,-0.008030,1.471638,0.072990,0.299354,1.297293,0.151678,0.256349,1.310011,0.125003,0.309885,1.369495,0.140240,0.333671,1.340028,0.140122,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,13.283333,-0.032474,0.043213,0.067185,-0.996275,0.299907,1.329168,0.139478,0.000131,0.299542,1.297213,0.151866,0.990727,0.256350,1.309933,0.125267,0.977965,0.309880,1.369502,0.140488,0.985569,0.333858,1.340023,0.140290,0.973038,-0.583850,-0.118766,0.733169,-0.327836,0.009589,1.505834,0.077440,0.000434,0.013582,1.542891,0.082893,0.905764,0.041826,1.486055,0.070203,0.942626,-0.010450,1.521693,0.083827,0.863272,-0.006602,1.472699,0.072836,0.895618,-0.333755,-0.004228,0.705434,-0.625262,0.096096,1.332454,0.098461,0.000164,0.082552,1.368200,0.097624,0.969535,0.099543,1.303066,0.094131,0.000000,0.125030,1.327814,0.113145,0.964876,0.077258,1.330735,0.088944,0.957236,,,,,,,0.124934,1.327819,0.113096,,,,0.383984,1.408863,0.159519,0.177944,1.261676,0.108858,0.032896,1.448368,0.081953,,,,0.082572,1.368356,0.097659,0.099649,1.303413,0.093889,0.077333,1.330575,0.088957,0.013881,1.542977,0.083296,0.041728,1.486000,0.069973,-0.010852,1.521252,0.083221,-0.006409,1.473099,0.073257,0.299544,1.297270,0.151875,0.256430,1.309961,0.125271,0.309903,1.369404,0.140512,0.333753,1.340036,0.140252,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,13.291667,-0.032402,0.042602,0.066961,-0.996319,0.299986,1.329150,0.139630,0.000124,0.299652,1.297196,0.152021,0.989788,0.256421,1.309892,0.125474,0.978267,0.309941,1.369489,0.140625,0.977349,0.333932,1.340021,0.140400,0.973560,-0.579376,-0.119261,0.738617,-0.323335,0.011600,1.507350,0.077879,0.000200,0.015986,1.544361,0.083338,0.949776,0.043560,1.487309,0.070148,0.956325,-0.008210,1.523367,0.084580,0.943508,-0.004938,1.474361,0.073452,0.913478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384016,1.408876,0.159630,0.177979,1.261758,0.109027,0.034342,1.449371,0.082255,,,,0.083401,1.369137,0.097881,0.104279,1.306151,0.094071,0.077922,1.331368,0.089117,0.015998,1.544198,0.083454,0.043439,1.487216,0.070063,-0.008360,1.523433,0.084424,-0.004677,1.474553,0.073576,0.299646,1.297235,0.152012,0.256501,1.309919,0.125493,0.309969,1.369403,0.140632,0.333830,1.340042,0.140384,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,13.300000,-0.032703,0.041763,0.066785,-0.996356,0.300076,1.329135,0.139798,0.000133,0.299776,1.297172,0.152167,0.989788,0.256496,1.309868,0.125699,0.978267,0.310015,1.369478,0.140804,0.977349,0.334019,1.340021,0.140520,0.973560,-0.581359,-0.116930,0.738797,-0.320199,0.013446,1.508581,0.078059,0.000129,0.018107,1.545548,0.083586,0.949776,0.045273,1.488299,0.070410,0.956325,-0.006259,1.524745,0.084714,0.943508,-0.003337,1.475731,0.073527,0.913478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384063,1.408938,0.159768,0.178032,1.261861,0.109231,0.035907,1.450626,0.082513,,,,0.084213,1.369825,0.098112,0.104964,1.306908,0.094338,0.078475,1.332191,0.089414,0.018134,1.545424,0.083628,0.045180,1.488250,0.070371,-0.006383,1.524837,0.084662,-0.003148,1.475812,0.073575,0.299740,1.297198,0.152115,0.256596,1.309885,0.125752,0.310056,1.369400,0.140785,0.333915,1.340057,0.140538,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,13.308333,-0.027722,0.043885,0.066583,-0.996430,0.300192,1.329209,0.140158,0.000166,0.299842,1.297375,0.152852,0.949688,0.256659,1.309805,0.126101,0.969467,0.310133,1.369559,0.140787,0.949596,0.334133,1.340098,0.140890,0.953642,-0.582416,-0.113789,0.739754,-0.317188,0.015237,1.509785,0.078253,0.000143,0.020219,1.546713,0.083763,0.981673,0.046894,1.489213,0.070673,0.960142,-0.004335,1.526130,0.084862,0.968590,-0.001832,1.477083,0.073713,0.939934,-0.333439,-0.000364,0.712027,-0.617928,0.097780,1.334344,0.099004,0.000170,0.084996,1.370368,0.098132,0.972631,0.100604,1.304886,0.094703,0.000000,0.126611,1.329108,0.113690,0.964396,0.078909,1.333015,0.089490,0.958247,,,,,,,0.126484,1.329113,0.113625,,,,0.384094,1.408957,0.159850,0.178102,1.261960,0.109437,0.037268,1.451635,0.082571,,,,0.085007,1.370475,0.098153,0.100736,1.305235,0.094474,0.079025,1.332904,0.089534,0.020271,1.546673,0.083796,0.046748,1.489153,0.070650,-0.004450,1.526118,0.084815,-0.001623,1.477196,0.073752,0.299912,1.297495,0.152998,0.256687,1.309853,0.125993,0.310126,1.369401,0.140912,0.334043,1.340088,0.140728,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,13.316667,-0.027161,0.044327,0.066315,-0.996444,0.300296,1.329227,0.140379,0.000155,0.299950,1.297408,0.153112,0.949688,0.256784,1.309786,0.126311,0.969467,0.310218,1.369583,0.140969,0.949596,0.334231,1.340132,0.141126,0.953642,-0.584053,-0.112909,0.740219,-0.313384,0.017077,1.511029,0.078596,0.000217,0.022321,1.547897,0.084264,0.981673,0.048595,1.490257,0.070982,0.960142,-0.002384,1.527490,0.085241,0.968590,-0.000223,1.478472,0.073897,0.939934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384200,1.409110,0.159974,0.178162,1.262028,0.109638,0.038690,1.452660,0.082792,,,,0.085841,1.371163,0.098383,0.106338,1.308298,0.094580,0.079588,1.333626,0.089619,0.022331,1.548003,0.084472,0.048376,1.490062,0.070866,-0.002490,1.527462,0.085002,0.000093,1.478590,0.074044,0.300039,1.297519,0.153228,0.256761,1.309835,0.126213,0.310208,1.369408,0.141058,0.334175,1.340147,0.141018,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,13.325000,-0.026388,0.044124,0.066075,-0.996489,0.300383,1.329241,0.140565,0.000156,0.300057,1.297442,0.153346,0.947893,0.256872,1.309760,0.126547,0.964107,0.310288,1.369602,0.141087,0.951317,0.334314,1.340162,0.141278,0.965409,-0.582788,-0.111947,0.742117,-0.311591,0.018915,1.512244,0.078809,0.000154,0.024353,1.549090,0.084436,0.941853,0.050306,1.491320,0.071085,0.940320,-0.000443,1.528800,0.085521,0.923688,0.001445,1.479766,0.074196,0.926682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384232,1.409127,0.160057,0.178224,1.262142,0.109846,0.040122,1.453605,0.083041,,,,0.086630,1.371814,0.098575,0.107017,1.308996,0.094815,0.080153,1.334368,0.089894,0.024375,1.549127,0.084665,0.050198,1.491160,0.070944,-0.000593,1.528874,0.085266,0.001681,1.479815,0.074363,0.300170,1.297533,0.153496,0.256831,1.309823,0.126425,0.310273,1.369434,0.141185,0.334257,1.340175,0.141152,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,13.333333,-0.026595,0.045354,0.065586,-0.996461,0.300470,1.329258,0.140686,0.000144,0.300141,1.297455,0.153461,0.947893,0.257012,1.309739,0.126556,0.964107,0.310336,1.369627,0.141242,0.951317,0.334389,1.340210,0.141487,0.965409,-0.583497,-0.109867,0.743125,-0.308588,0.020660,1.513348,0.078983,0.000180,0.026378,1.550148,0.084636,0.941853,0.051893,1.492189,0.071260,0.940320,0.001426,1.530047,0.085695,0.923688,0.002944,1.481008,0.074340,0.926682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384255,1.409138,0.160139,0.178296,1.262243,0.110040,0.041519,1.454677,0.083276,,,,0.087435,1.372600,0.098781,0.107674,1.309778,0.095043,0.080660,1.335143,0.090139,0.026354,1.550224,0.084838,0.051816,1.491985,0.071130,0.001309,1.530082,0.085477,0.003162,1.481100,0.074487,0.300251,1.297555,0.153678,0.256926,1.309732,0.126373,0.310380,1.369539,0.141413,0.334321,1.340205,0.141281,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,13.341667,-0.026349,0.045270,0.065692,-0.996464,0.300550,1.329267,0.140832,0.000186,0.300217,1.297471,0.153622,0.934371,0.257085,1.309752,0.126720,0.938253,0.310426,1.369635,0.141367,0.938580,0.334472,1.340212,0.141621,0.939072,-0.584824,-0.107366,0.743372,-0.306352,0.022378,1.514439,0.079194,0.000208,0.028326,1.551202,0.084850,0.937138,0.053489,1.493069,0.071565,0.931043,0.003237,1.531269,0.085848,0.925264,0.004458,1.482216,0.074514,0.918176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384285,1.409150,0.160215,0.178367,1.262356,0.110232,0.042839,1.455579,0.083433,,,,0.088238,1.373259,0.099054,0.108356,1.310441,0.095185,0.081216,1.335807,0.090146,0.028337,1.551297,0.085083,0.053363,1.492869,0.071422,0.003097,1.531267,0.085584,0.004714,1.482323,0.074688,0.300309,1.297586,0.153839,0.256961,1.309669,0.126524,0.310557,1.369583,0.141568,0.334373,1.340231,0.141399,,,,,,,,,,,,,,,,,,,,,,,,,,,
